study_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	experiment_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
PRJEB5348	ERR458914	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1598544	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:392-37	86333657	a614d53695272be7412cf39e3aaeaaa2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458914/ERR458914.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458914/120903_0219_D0PT7ACXX_2_SA-PE-024.sanfastq.gz	wt_sample44	great RNA experiment data
PRJEB5348	ERR458915	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1580695	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:392-38	85658617	74097f07fe7b130a94c3c5bfde292a90	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458915/ERR458915.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458915/120903_0219_D0PT7ACXX_3_SA-PE-024.sanfastq.gz	wt_sample45	great RNA experiment data
PRJEB5348	ERR458916	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1449245	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:392-39	78229813	b877ae50248a82f8b268c33105cde797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458916/ERR458916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458916/120903_0219_D0PT7ACXX_4_SA-PE-024.sanfastq.gz	wt_sample46	great RNA experiment data
PRJEB5348	ERR458917	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1250639	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:392-40	67881623	378aed99507f5002d641d91b8c89de47	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458917/ERR458917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458917/120903_0219_D0PT7ACXX_5_SA-PE-024.sanfastq.gz	wt_sample47	great RNA experiment data
PRJEB5348	ERR458918	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1252210	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:392-41	68099531	bdb6b3324db5bc5202aacfed19475293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458918/ERR458918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458918/120903_0219_D0PT7ACXX_6_SA-PE-024.sanfastq.gz	wt_sample48	great RNA experiment data
PRJEB5348	ERR458919	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1612923	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:392-42	87113879	c1ffc4301613b3baa29f8d5d7cc8fb44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458919/ERR458919.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458919/120903_0219_D0PT7ACXX_7_SA-PE-024.sanfastq.gz	wt_sample49	great RNA experiment data
PRJEB5348	ERR458920	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1769713	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-43	95496450	3cfb9a97a64d843c0469946d0fcbd166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458920/ERR458920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458920/120903_0219_D0PT7ACXX_1_SA-PE-020.sanfastq.gz	wt_sample50	great RNA experiment data
PRJEB5348	ERR458921	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1752906	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-44	94418805	269f317b3aa5eeb21adcaa8f2c20fed0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458921/ERR458921.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458921/120903_0219_D0PT7ACXX_2_SA-PE-020.sanfastq.gz	wt_sample51	great RNA experiment data
PRJEB5348	ERR458922	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1739097	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-45	93961795	5ea4cc5d9da28b5a3e7592224fd8fbc6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458922/ERR458922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458922/120903_0219_D0PT7ACXX_3_SA-PE-020.sanfastq.gz	wt_sample52	great RNA experiment data
PRJEB5348	ERR458923	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1595031	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-46	85871007	c868b45e9aa86755ac5f97f1a2a34920	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458923/ERR458923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458923/120903_0219_D0PT7ACXX_4_SA-PE-020.sanfastq.gz	wt_sample53	great RNA experiment data
PRJEB5348	ERR458924	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1368341	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-47	74059712	06fd445a950df6561c6a157c2b47b97d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458924/ERR458924.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458924/120903_0219_D0PT7ACXX_5_SA-PE-020.sanfastq.gz	wt_sample54	great RNA experiment data
PRJEB5348	ERR458925	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1376960	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-48	74657580	3e6bcb27abda4adf892768c6138ffdca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458925/ERR458925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458925/120903_0219_D0PT7ACXX_6_SA-PE-020.sanfastq.gz	wt_sample55	great RNA experiment data
PRJEB5348	ERR458926	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1776716	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-49	95651492	78b876935dd2fbc182d3e9a8420b76e5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458926/ERR458926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458926/120903_0219_D0PT7ACXX_7_SA-PE-020.sanfastq.gz	wt_sample56	great RNA experiment data
PRJEB5348	ERR458927	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1655923	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-50	89930263	131d324851c88f6a2371f8a4f81bd491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458927/ERR458927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458927/120903_0219_D0PT7ACXX_1_SA-PE-091.sanfastq.gz	wt_sample57	great RNA experiment data
PRJEB5348	ERR458928	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1628779	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-51	88292112	3b9f6cd6b6e5f25094f8129ba8d3740e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458928/ERR458928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458928/120903_0219_D0PT7ACXX_2_SA-PE-091.sanfastq.gz	wt_sample58	great RNA experiment data
PRJEB5348	ERR458929	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1610801	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-52	87626287	1c528bb42d065173dffe8f4d017b4f45	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458929/ERR458929.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458929/120903_0219_D0PT7ACXX_3_SA-PE-091.sanfastq.gz	wt_sample59	great RNA experiment data
PRJEB5348	ERR458930	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1481357	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-53	80251420	a225b09ad04d911d964b1ed854263db6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458930/ERR458930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458930/120903_0219_D0PT7ACXX_4_SA-PE-091.sanfastq.gz	wt_sample60	great RNA experiment data
PRJEB5348	ERR458931	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1277512	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-54	69597980	6dc0294f8891b97a4d49798d8dc0e17d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458931/ERR458931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458931/120903_0219_D0PT7ACXX_5_SA-PE-091.sanfastq.gz	wt_sample61	great RNA experiment data
PRJEB5348	ERR458932	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1284997	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-55	70150420	7434743ed958b3a81f70764298df26dc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458932/ERR458932.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458932/120903_0219_D0PT7ACXX_6_SA-PE-091.sanfastq.gz	wt_sample62	great RNA experiment data
PRJEB5348	ERR458933	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1650718	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:393-56	89486837	d1ee038221b4761cec74ac4804bcd346	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458933/ERR458933.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458933/120903_0219_D0PT7ACXX_7_SA-PE-091.sanfastq.gz	wt_sample63	great RNA experiment data
PRJEB5348	ERR458934	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1464250	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-57	79264472	3d5782b3be7d0da80f7211393b789103	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458934/ERR458934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458934/120903_0219_D0PT7ACXX_1_SA-PE-037.sanfastq.gz	wt_sample64	great RNA experiment data
PRJEB5348	ERR458935	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1443748	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-58	77997895	d04a8eb060b38e9143458d48c891e05e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458935/ERR458935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458935/120903_0219_D0PT7ACXX_2_SA-PE-037.sanfastq.gz	wt_sample65	great RNA experiment data
PRJEB5348	ERR458936	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1425780	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-59	77295324	1230290cf8974e8db1674df9f9d7cf04	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458936/ERR458936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458936/120903_0219_D0PT7ACXX_3_SA-PE-037.sanfastq.gz	wt_sample66	great RNA experiment data
PRJEB5348	ERR458937	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1317224	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-60	71143179	bfa4903dbbe096898d28aafc268bb5ac	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458937/ERR458937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458937/120903_0219_D0PT7ACXX_4_SA-PE-037.sanfastq.gz	wt_sample67	great RNA experiment data
PRJEB5348	ERR458938	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1134988	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-61	61641676	88a5c038e6ad14fd87f54ba9962adfea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458938/ERR458938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458938/120903_0219_D0PT7ACXX_5_SA-PE-037.sanfastq.gz	wt_sample68	great RNA experiment data
PRJEB5348	ERR458939	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1142328	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-62	62154970	fa692fa04bcf542eef35c46ba292ea10	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458939/ERR458939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458939/120903_0219_D0PT7ACXX_6_SA-PE-037.sanfastq.gz	wt_sample69	great RNA experiment data
PRJEB5348	ERR458940	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1459039	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-63	78827086	5d3b41e5b2a2b85f5a7cea114998824c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458940/ERR458940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458940/120903_0219_D0PT7ACXX_7_SA-PE-037.sanfastq.gz	wt_sample70	great RNA experiment data
PRJEB5348	ERR458941	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1267431	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-64	69220717	9f34f54496dc8a594646feb28afa9469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458941/ERR458941.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458941/120903_0219_D0PT7ACXX_1_SA-PE-054.sanfastq.gz	wt_sample71	great RNA experiment data
PRJEB5348	ERR458942	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1253431	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-65	68371717	b50f3b30004d70f9a8205ca8920111ca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458942/ERR458942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458942/120903_0219_D0PT7ACXX_2_SA-PE-054.sanfastq.gz	wt_sample72	great RNA experiment data
PRJEB5348	ERR458943	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1241514	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-66	67907376	605861c6561ce27351c921fb1d1bc445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458943/ERR458943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458943/120903_0219_D0PT7ACXX_3_SA-PE-054.sanfastq.gz	wt_sample73	great RNA experiment data
PRJEB5348	ERR458944	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1135027	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-67	61831578	116c2fbeba21e1ee85507848e993be26	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458944/ERR458944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458944/120903_0219_D0PT7ACXX_4_SA-PE-054.sanfastq.gz	wt_sample74	great RNA experiment data
PRJEB5348	ERR458945	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	979693	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-68	53679386	28fd8776e04aa3f015fdc121bcca9edf	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458945/ERR458945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458945/120903_0219_D0PT7ACXX_5_SA-PE-054.sanfastq.gz	wt_sample75	great RNA experiment data
PRJEB5348	ERR458946	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	985192	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-69	54063854	0b01aa9cd3c30fc07458da255ba07612	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458946/ERR458946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458946/120903_0219_D0PT7ACXX_6_SA-PE-054.sanfastq.gz	wt_sample76	great RNA experiment data
PRJEB5348	ERR458947	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1270695	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:394-70	69275757	4b12e634aa3abc2a97ba5cc75428dff9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458947/ERR458947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458947/120903_0219_D0PT7ACXX_7_SA-PE-054.sanfastq.gz	wt_sample77	great RNA experiment data
PRJEB5348	ERR458948	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1473933	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-71	80008049	f77be6866376ce2588d694b636171d70	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458948/ERR458948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458948/120903_0219_D0PT7ACXX_1_SA-PE-003.sanfastq.gz	wt_sample78	great RNA experiment data
PRJEB5348	ERR458949	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1466366	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-72	79466334	916b2ef7eb6a169e5ed7c48adac30142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458949/ERR458949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458949/120903_0219_D0PT7ACXX_2_SA-PE-003.sanfastq.gz	wt_sample79	great RNA experiment data
PRJEB5348	ERR458950	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1462046	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-73	79505509	6c812053d13a5c7037ed92709ebf5a7b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458950/ERR458950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458950/120903_0219_D0PT7ACXX_3_SA-PE-003.sanfastq.gz	wt_sample80	great RNA experiment data
PRJEB5348	ERR458951	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1340409	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-74	72612547	2097a8643a28f3faa58c081e17a5833a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458951/ERR458951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458951/120903_0219_D0PT7ACXX_4_SA-PE-003.sanfastq.gz	wt_sample81	great RNA experiment data
PRJEB5348	ERR458952	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1156129	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-75	62953009	6094b639644028e2f805807bb6084083	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458952/ERR458952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458952/120903_0219_D0PT7ACXX_5_SA-PE-003.sanfastq.gz	wt_sample82	great RNA experiment data
PRJEB5348	ERR458953	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1159554	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-76	63277231	3a03fd301cdc42f7bc063960c0b5a614	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458953/ERR458953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458953/120903_0219_D0PT7ACXX_6_SA-PE-003.sanfastq.gz	wt_sample83	great RNA experiment data
PRJEB5348	ERR458954	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1484285	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-77	80454170	0b13bbb080a0385346539f37d4c3327c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458954/ERR458954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458954/120903_0219_D0PT7ACXX_7_SA-PE-003.sanfastq.gz	wt_sample84	great RNA experiment data
PRJEB5348	ERR458955	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1679429	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-78	90995417	41877a7ca96730689a53d792e5260341	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458955/ERR458955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458955/120903_0219_D0PT7ACXX_1_SA-PE-045.sanfastq.gz	wt_sample85	great RNA experiment data
PRJEB5348	ERR458956	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1665361	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-79	90089508	6ddeeddab7bec6d443e1b45586f74d38	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458956/ERR458956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458956/120903_0219_D0PT7ACXX_2_SA-PE-045.sanfastq.gz	wt_sample86	great RNA experiment data
PRJEB5348	ERR458957	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1653201	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-80	89700857	51d92b627e0c63d8e8fe2c78eff8bcae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458957/ERR458957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458957/120903_0219_D0PT7ACXX_3_SA-PE-045.sanfastq.gz	wt_sample87	great RNA experiment data
PRJEB5348	ERR458958	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1511332	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-81	81712287	e2799fe8d5fe4be9d6f4e143bc5f3d64	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458958/ERR458958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458958/120903_0219_D0PT7ACXX_4_SA-PE-045.sanfastq.gz	wt_sample88	great RNA experiment data
PRJEB5348	ERR458959	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1305986	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-82	70993893	f5b01fefadb86a354bd14ca6e295ccb7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458959/ERR458959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458959/120903_0219_D0PT7ACXX_5_SA-PE-045.sanfastq.gz	wt_sample89	great RNA experiment data
PRJEB5348	ERR458960	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1312483	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-83	71497891	a9e582e144ccf8ae4b38b9ecea3fbfc0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458960/ERR458960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458960/120903_0219_D0PT7ACXX_6_SA-PE-045.sanfastq.gz	wt_sample90	great RNA experiment data
PRJEB5348	ERR458961	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1687131	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:395-84	91273874	f121e8e3bf8b6c9885baa0a5365fcc0a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458961/ERR458961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458961/120903_0219_D0PT7ACXX_7_SA-PE-045.sanfastq.gz	wt_sample91	great RNA experiment data
PRJEB5348	ERR458962	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1786368	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:396-85	96958277	5d06e86b2c27f4a5947d246abd37899f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458962/ERR458962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458962/120903_0219_D0PT7ACXX_1_SA-PE-052.sanfastq.gz	wt_sample92	great RNA experiment data
PRJEB5348	ERR458963	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1767865	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:396-86	95777444	5cfcb9989475962b6c8ec249be184c9e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458963/ERR458963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458963/120903_0219_D0PT7ACXX_2_SA-PE-052.sanfastq.gz	wt_sample93	great RNA experiment data
PRJEB5348	ERR458964	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1750710	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:396-87	95192755	4a068ba5d69b52a2ae4f62535b9b2f4b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458964/ERR458964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458964/120903_0219_D0PT7ACXX_3_SA-PE-052.sanfastq.gz	wt_sample94	great RNA experiment data
PRJEB5348	ERR458965	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1610178	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:396-88	87189350	aede07a0f542d328001813925a38a406	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458965/ERR458965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458965/120903_0219_D0PT7ACXX_4_SA-PE-052.sanfastq.gz	wt_sample95	great RNA experiment data
PRJEB5348	ERR458966	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1383040	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:396-89	75281479	0a03ed4ccd57099c3635ce62e5943a4a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458966/ERR458966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458966/120903_0219_D0PT7ACXX_5_SA-PE-052.sanfastq.gz	wt_sample96	great RNA experiment data
PRJEB5348	ERR458967	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1397110	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:396-90	76222451	71a04deaf6134a3e7983ca34ebe975ef	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458967/ERR458967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458967/120903_0219_D0PT7ACXX_6_SA-PE-052.sanfastq.gz	wt_sample97	great RNA experiment data
PRJEB5348	ERR458968	4932	Saccharomyces cerevisiae	Illumina HiSeq 2000	SINGLE	1787412	ena-EXPERIMENT-DUNDEE-14-03-2014-14:02:41:396-91	96842000	582d8a3209133f3d05d0c2d94c3cd537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458968/ERR458968.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458968/120903_0219_D0PT7ACXX_7_SA-PE-052.sanfastq.gz	wt_sample98	great RNA experiment data
