tracking_id,gene_short_name,tss_id,locus
XLOC_007249,Atac3;CG32344,TSS11201;TSS11202;TSS11203,3L:321190-328012
XLOC_007250,mthl9,TSS11204,3L:328096-356050
XLOC_007251,mth;mthl10,TSS11205;TSS11206;TSS11207;TSS11208;TSS11209;TSS11210;TSS11211;TSS11212;TSS11213;TSS11214,3L:328096-356050
XLOC_007252,CG6905,TSS11215;TSS11216,3L:357850-361383
XLOC_007253,CG13884;trh,TSS11217;TSS11218;TSS11219;TSS11220;TSS11221,3L:361471-393003
XLOC_007254,CG13891;klar;snmRNA:438,TSS11222;TSS11223;TSS11224;TSS11225;TSS11226;TSS11227;TSS11228;TSS11229,3L:433145-542931
XLOC_007255,CG34267,TSS11230,3L:433145-542931
XLOC_007256,Cypl,TSS11231,3L:433145-542931
XLOC_007257,CG17181,TSS11232,3L:582823-589272
XLOC_007258,CG13893,TSS11233,3L:593173-604001
XLOC_007259,Reg-2,TSS11234,3L:605164-606569
XLOC_007260,CG42719,TSS11235,3L:615626-616646
XLOC_007261,CG43337,TSS11236;TSS11237,3L:620694-622564
XLOC_007262,CR43423,TSS11238;TSS11239,3L:628233-643900
XLOC_007263,CG3402,TSS11240,3L:651541-652881
XLOC_007264,MED30,TSS11241,3L:652986-654089
XLOC_007265,CG17129;CG3386;ebd1,TSS11242;TSS11243;TSS11244;TSS11245;TSS11246;TSS11247;TSS11248,3L:677837-685764
XLOC_007266,CG3344,TSS11249,3L:685941-687958
XLOC_007267,CG32483,TSS11250,3L:688522-690081
XLOC_007268,CG13894;Vti1,TSS11251;TSS11252,3L:690516-699144
XLOC_007269,CG13895;CG13896;CkIIalpha-i3,TSS11253;TSS11254;TSS11255;TSS11256,3L:705841-711966
XLOC_007270,CR43785,TSS11257,3L:737051-737479
XLOC_007271,CG13897,TSS11258;TSS11259,3L:737679-755489
XLOC_007272,tRNA:M-i:61D,TSS11260,3L:737679-755489
XLOC_007273,CG13898,TSS11261,3L:803426-804051
XLOC_007274,CG13900;snoRNA:Me5.8S-G74;snoRNA:Psi18S-1086,TSS11262;TSS11263;TSS11264;TSS11265,3L:826633-833455
XLOC_007275,snoRNA:Me28S-C788b,TSS11266,3L:826633-833455
XLOC_007276,snoRNA:Me28S-C788a,TSS11267,3L:826633-833455
XLOC_007277,snoRNA:Me28S-G3113b,TSS11268,3L:826633-833455
XLOC_007278,snoRNA:Me28S-G3113a,TSS11269,3L:826633-833455
XLOC_007279,snoRNA:Me28S-A771,TSS11270,3L:826633-833455
XLOC_007280,snoRNA:Psi18S-110,TSS11271,3L:826633-833455
XLOC_007281,snoRNA:Psi28S-3308,TSS11272,3L:826633-833455
XLOC_007282,CG13901,TSS11273;TSS11274;TSS11275,3L:835682-841371
XLOC_007283,CG13902,TSS11276,3L:835682-841371
XLOC_007284,dpr20,TSS11277,3L:852719-857248
XLOC_007285,CG13907,TSS11278,3L:871561-898772
XLOC_007286,trio,TSS11279;TSS11280;TSS11281;TSS11282;TSS11283,3L:995981-1101089
XLOC_007287,bab1,TSS11284,3L:995981-1101089
XLOC_007288,bab2,TSS11285;TSS11286,3L:1140424-1177433
XLOC_007289,Trh,TSS11287,3L:1189589-1193169
XLOC_007290,LysX,TSS11288,3L:1194738-1195302
XLOC_007291,CG32335,TSS11289,3L:1201246-1232709
XLOC_007292,CG9119,TSS11290,3L:1201246-1232709
XLOC_007293,LysD,TSS11291,3L:1201246-1232709
XLOC_007294,LysP,TSS11292,3L:1201246-1232709
XLOC_007295,CG9192,TSS11293,3L:1235725-1245910
XLOC_007296,Klp61F,TSS11294,3L:1235725-1245910
XLOC_007297,CG32318,TSS11295,3L:1246072-1246923
XLOC_007298,Psf1,TSS11296,3L:1246985-1247677
XLOC_007299,Rac1,TSS11297,3L:1300878-1302683
XLOC_007300,CG2277,TSS11298,3L:1304849-1313377
XLOC_007301,CG9186,TSS11299;TSS11300,3L:1304849-1313377
XLOC_007302,CG9184,TSS11301,3L:1318390-1329649
XLOC_007303,CG2211;msd5,TSS11302;TSS11303;TSS11304,3L:1329910-1475249
XLOC_007304,CG2199;Ptp61F,TSS11305;TSS11306;TSS11307;TSS11308;TSS11309;TSS11310;TSS11311;TSS11312,3L:1329910-1475249
XLOC_007305,CG9173,TSS11313,3L:1329910-1475249
XLOC_007306,SA-2,TSS11314,3L:1329910-1475249
XLOC_007307,CG32319,TSS11315,3L:1329910-1475249
XLOC_007308,stet,TSS11316;TSS11317,3L:1475437-1489547
XLOC_007309,CG12084;pUf68,TSS11318;TSS11319;TSS11320,3L:1490950-1502833
XLOC_007310,scaRNA:pUf68-a,TSS11321,3L:1490950-1502833
XLOC_007311,cue,TSS11322,3L:1502842-1523380
XLOC_007312,CG12090;Ir62a,TSS11323;TSS11324;TSS11325,3L:1523413-1534034
XLOC_007313,CG12091,TSS11326,3L:1534928-1536835
XLOC_007314,CG32313,TSS11327,3L:1537117-1545743
XLOC_007315,CG12099,TSS11328,3L:1555362-1568687
XLOC_007316,CG7879,TSS11329,3L:1555362-1568687
XLOC_007317,CG12104,TSS11330,3L:1576491-1602674
XLOC_007318,CG12105,TSS11331,3L:1602953-1617355
XLOC_007319,CG13926,TSS11332,3L:1617423-1629301
XLOC_007320,GC,TSS11333;TSS11334,3L:1617423-1629301
XLOC_007321,CG13928,TSS11335,3L:1617423-1629301
XLOC_007322,metl;n-syb,TSS11336;TSS11337,3L:1630347-1639235
XLOC_007323,alphaCop,TSS11338,3L:1640990-1645211
XLOC_007324,CG17249,TSS11339,3L:1645466-1647464
XLOC_007325,CG7967,TSS11340,3L:1649005-1652900
XLOC_007326,CG7971,TSS11341;TSS11342,3L:1654246-1665067
XLOC_007327,RpL23A;Uhg7,TSS11343;TSS11344,3L:1665137-1668745
XLOC_007328,snoRNA:Me28S-A2634c,TSS11345,3L:1665137-1668745
XLOC_007329,snoRNA:Me28S-A2634b,TSS11346,3L:1665137-1668745
XLOC_007330,snoRNA:Me28S-A2634a,TSS11347,3L:1665137-1668745
XLOC_007331,RabX5,TSS11348,3L:1668900-1670108
XLOC_007332,CG13930,TSS11349,3L:1670406-1672727
XLOC_007333,CG13931,TSS11350,3L:1674708-1735851
XLOC_007334,Oseg4;drpr,TSS11351;TSS11352,3L:1674708-1735851
XLOC_007335,CG18171,TSS11353,3L:1674708-1735851
XLOC_007336,CG18173,TSS11354;TSS11355,3L:1735852-1738106
XLOC_007337,Cht2,TSS11356;TSS11357;TSS11358,3L:1746906-1755934
XLOC_007338,CG13933;Dhc62B,TSS11359;TSS11360;TSS11361,3L:1756158-1775412
XLOC_007339,CG2021,TSS11362,3L:1775632-1777411
XLOC_007340,alpha-Spec;dlt,TSS11363;TSS11364,3L:1778363-1798610
XLOC_007341,JTBR,TSS11365,3L:1798802-1806880
XLOC_007342,Cpr62Ba,TSS11366;TSS11367,3L:1824001-1831783
XLOC_007343,Cpr62Bb,TSS11368,3L:1832635-1835164
XLOC_007344,Cpr62Bc,TSS11369,3L:1840280-1842084
XLOC_007345,CG13936,TSS11370;TSS11371,3L:1850914-1855591
XLOC_007346,R,TSS11372;TSS11373,3L:1856980-1862261
XLOC_007347,HBS1,TSS11374,3L:1862880-1865139
XLOC_007348,dre4,TSS11375,3L:1871573-1876312
XLOC_007349,CG13937,TSS11376;TSS11377;TSS11378;TSS11379,3L:1876550-1883658
XLOC_007350,Aprt,TSS11380,3L:1883891-1884885
XLOC_007351,CG1887,TSS11381;TSS11382,3L:1893407-1910197
XLOC_007352,CG5687,TSS11383;TSS11384;TSS11385,3L:1921306-1938740
XLOC_007353,mu2,TSS11386;TSS11387,3L:1940346-1970079
XLOC_007354,CG42863,TSS11388,3L:1940346-1970079
XLOC_007355,CG1927,TSS11389;TSS11390,3L:1940346-1970079
XLOC_007356,CG11815,TSS11391,3L:1970190-1971200
XLOC_007357,CG42841,TSS11392,3L:2003183-2005651
XLOC_007358,CG42357,TSS11393,3L:2020553-2021958
XLOC_007359,CG42356,TSS11394,3L:2022069-2023391
XLOC_007360,CG42355,TSS11395,3L:2037370-2038224
XLOC_007361,sls;zormin,TSS11396;TSS11397,3L:2039651-2151700
XLOC_007362,CG15822,TSS11398;TSS11399;TSS11400,3L:2153141-2163863
XLOC_007363,CG15879;CG5704,TSS11401;TSS11402;TSS11403,3L:2167549-2171244
XLOC_007364,CR15821,TSS11404,3L:2171776-2172773
XLOC_007365,CG15820,TSS11405,3L:2172994-2174332
XLOC_007366,CG5707,TSS11406;TSS11407,3L:2189159-2192221
XLOC_007367,CG15878,TSS11408,3L:2210872-2212503
XLOC_007368,CG9018,TSS11409,3L:2235283-2237076
XLOC_007369,CG1275,TSS11410;TSS11411;TSS11412;TSS11413,3L:2252743-2262664
XLOC_007370,oxt,TSS11414;TSS11415,3L:2252743-2262664
XLOC_007371,ecd,TSS11416,3L:2262918-2265857
XLOC_007372,yellow-g,TSS11417,3L:2268824-2272769
XLOC_007373,CG1317,TSS11418;TSS11419,3L:2367828-2372082
XLOC_007374,mRpL23,TSS11420;TSS11421,3L:2372198-2373704
XLOC_007375,CG15877,TSS11422;TSS11423,3L:2373727-2499235
XLOC_007376,CG32299,TSS11424;TSS11425,3L:2373727-2499235
XLOC_007377,CG16762,TSS11426,3L:2373727-2499235
XLOC_007378,Cyp4d20,TSS11427,3L:2373727-2499235
XLOC_007379,CG16758,TSS11428;TSS11429,3L:2499371-2503606
XLOC_007380,Spn,TSS11430;TSS11431;TSS11432;TSS11433;TSS11434,3L:2505183-2554292
XLOC_007381,CG32295,TSS11435,3L:2505183-2554292
XLOC_007382,msn,TSS11436;TSS11437;TSS11438;TSS11439,3L:2554803-2586765
XLOC_007383,CG12182,TSS11440;TSS11441,3L:2587394-2600242
XLOC_007384,Pxn,TSS11442;TSS11443,3L:2600330-2630534
XLOC_007385,CG14949,TSS11444,3L:2631671-2643424
XLOC_007386,Aats-pro,TSS11445,3L:2645198-2651850
XLOC_007387,CG43955,TSS11446,3L:2652087-2711690
XLOC_007388,Mrtf,TSS11447;TSS11448;TSS11449;TSS11450;TSS11451;TSS11452;TSS11453;TSS11454,3L:2717614-2772325
XLOC_007389,CG9977,TSS11455,3L:2717614-2772325
XLOC_007390,CG12093,TSS11456,3L:2772559-2774007
XLOC_007391,CG43444,TSS11457;TSS11458;TSS11459,3L:2780898-2879179
XLOC_007392,spz5,TSS11460,3L:2883640-2892166
XLOC_007393,CG9970,TSS11461,3L:2895016-2959579
XLOC_007394,CG32846,TSS11462,3L:2895016-2959579
XLOC_007395,CG34025,TSS11463,3L:2959721-2961049
XLOC_007396,CG32488,TSS11464,3L:3014965-3016069
XLOC_007397,CG32487,TSS11465,3L:3016149-3017256
XLOC_007398,aly,TSS11466,3L:3024128-3026521
XLOC_007399,scramb2,TSS11467,3L:3042358-3046812
XLOC_007400,CG32486,TSS11468,3L:3055035-3070869
XLOC_007401,Cht7,TSS11469,3L:3090984-3106958
XLOC_007402,tRNA:CR32272,TSS11470,3L:3090984-3106958
XLOC_007403,CG14955,TSS11471;TSS11472,3L:3110127-3114248
XLOC_007404,prominin-like,TSS11473;TSS11474;TSS11475,3L:3114446-3127724
XLOC_007405,tRNA:CR32273,TSS11476,3L:3114446-3127724
XLOC_007406,CG11537,TSS11477;TSS11478;TSS11479;TSS11480,3L:3128026-3143591
XLOC_007407,CG12082,TSS11481,3L:3145404-3148358
XLOC_007408,CG12079,TSS11482,3L:3148645-3159578
XLOC_007409,CG14962,TSS11483;TSS11484,3L:3162179-3172545
XLOC_007410,CG14963,TSS11485,3L:3162179-3172545
XLOC_007411,CG14964,TSS11486,3L:3172816-3178580
XLOC_007412,CG42525,TSS11487,3L:3187562-3189747
XLOC_007413,CG14965,TSS11488,3L:3189977-3192491
XLOC_007414,CG14966,TSS11489,3L:3192825-3197631
XLOC_007415,CG32276,TSS11490;TSS11491,3L:3197862-3218920
XLOC_007416,CG32271,TSS11492,3L:3197862-3218920
XLOC_007417,CG33159,TSS11493,3L:3197862-3218920
XLOC_007418,CG32277,TSS11494,3L:3197862-3218920
XLOC_007419,CG33160,TSS11495,3L:3197862-3218920
XLOC_007420,CG32269,TSS11496,3L:3197862-3218920
XLOC_007421,CG14967,TSS11497,3L:3197862-3218920
XLOC_007422,RpL28;snoRNA:Or-CD11a;snoRNA:Or-CD11b,TSS11498;TSS11499;TSS11500,3L:3219155-3222960
XLOC_007423,snoRNA:Or-CD12,TSS11501,3L:3219155-3222960
XLOC_007424,snoRNA:Me28S-C3351,TSS11502,3L:3219155-3222960
XLOC_007425,snoRNA:Or-CD11c,TSS11503,3L:3219155-3222960
XLOC_007426,CG17746,TSS11504;TSS11505,3L:3223238-3239578
XLOC_007427,CG12078,TSS11506;TSS11507,3L:3241056-3246801
XLOC_007428,CG14968,TSS11508;TSS11509;TSS11510;TSS11511,3L:3299335-3303112
XLOC_007429,CG12077,TSS11512,3L:3318027-3319232
XLOC_007430,CG11526,TSS11513;TSS11514,3L:3319554-3328871
XLOC_007431,CG14969,TSS11515,3L:3330062-3334978
XLOC_007432,Drs-l,TSS11516,3L:3335578-3335788
XLOC_007433,dro6,TSS11517,3L:3336031-3336418
XLOC_007434,YT521-B,TSS11518,3L:3336859-3374199
XLOC_007435,sty,TSS11519;TSS11520,3L:3401102-3424935
XLOC_007436,mir-2282,TSS11521,3L:3401102-3424935
XLOC_007437,eIF5B,TSS11522;TSS11523;TSS11524,3L:3428578-3466303
XLOC_007438,CG14971;CG32267,TSS11525;TSS11526;TSS11527,3L:3466413-3472325
XLOC_007439,CG43074,TSS11528,3L:3472446-3510895
XLOC_007440,ImpE2,TSS11529,3L:3510973-3512681
XLOC_007441,CG14974,TSS11530,3L:3620432-3621032
XLOC_007442,CG10862,TSS11531,3L:3626262-3654771
XLOC_007443,CR43485,TSS11532,3L:3693749-3694227
XLOC_007444,CG32264;ntc,TSS11533;TSS11534;TSS11535;TSS11536;TSS11537;TSS11538;TSS11539,3L:3714804-3809090
XLOC_007445,CG10858,TSS11540,3L:3714804-3809090
XLOC_007446,CG32262,TSS11541,3L:3809145-3810196
XLOC_007447,CG32263,TSS11542,3L:3810311-3811114
XLOC_007448,CR43932,TSS11543,3L:3814210-3818383
XLOC_007449,Acp63F,TSS11544,3L:3814210-3818383
XLOC_007450,CR43917,TSS11545,3L:3884480-3884801
XLOC_007451,snRNA:U11,TSS11546,3L:3892573-3894833
XLOC_007452,Gr63a,TSS11547,3L:3894998-3896603
XLOC_007453,CG14980,TSS11548,3L:3896899-3899156
XLOC_007454,Ubi-p63E,TSS11549;TSS11550;TSS11551;TSS11552,3L:3899258-3903184
XLOC_007455,mge,TSS11553;TSS11554,3L:3907851-3909931
XLOC_007456,Eip63F-1,TSS11555;TSS11556;TSS11557;TSS11558,3L:3909972-3935992
XLOC_007457,CG10866,TSS11559,3L:3936596-3938005
XLOC_007458,CG12766,TSS11560,3L:3938623-3940125
XLOC_007459,CG10863,TSS11561,3L:3940518-3942465
XLOC_007460,CG14983,TSS11562,3L:3948698-3949305
XLOC_007461,CG14984,TSS11563;TSS11564,3L:3951192-3952550
XLOC_007462,CG12605,TSS11565;TSS11566;TSS11567;TSS11568,3L:3954250-3964771
XLOC_007463,CG11594,TSS11569;TSS11570;TSS11571,3L:4018877-4026412
XLOC_007464,CG11593,TSS11572;TSS11573,3L:4026487-4040482
XLOC_007465,Dpy-30L2,TSS11574,3L:4046595-4059660
XLOC_007466,Faa;wit,TSS11575;TSS11576,3L:4062291-4074006
XLOC_007467,Gad1,TSS11577;TSS11578;TSS11579,3L:4074076-4092706
XLOC_007468,CG14995,TSS11580;TSS11581;TSS11582;TSS11583;TSS11584,3L:4093206-4103256
XLOC_007469,Chd64,TSS11585;TSS11586,3L:4114283-4122418
XLOC_007470,ens,TSS11587,3L:4122807-4134616
XLOC_007471,RfC4;Rop,TSS11588;TSS11589,3L:4134856-4145966
XLOC_007472,nab,TSS11590;TSS11591,3L:4153617-4161111
XLOC_007473,mas,TSS11592,3L:4161579-4167464
XLOC_007474,Teh4,TSS11593,3L:4173883-4193788
XLOC_007475,Teh2;Teh3,TSS11594;TSS11595;TSS11596,3L:4173883-4193788
XLOC_007476,VhaM9.7-c,TSS11597,3L:4173883-4193788
XLOC_007477,CG15005,TSS11598,3L:4193992-4236147
XLOC_007478,Cpr64Aa,TSS11599,3L:4193992-4236147
XLOC_007479,Cpr64Ab,TSS11600,3L:4193992-4236147
XLOC_007480,Cpr64Ac,TSS11601,3L:4193992-4236147
XLOC_007481,CR32252,TSS11602,3L:4193992-4236147
XLOC_007482,ImpL2,TSS11603;TSS11604;TSS11605,3L:4193992-4236147
XLOC_007483,ago,TSS11606;TSS11607;TSS11608,3L:4246342-4254306
XLOC_007484,CG15011,TSS11609,3L:4254775-4259152
XLOC_007485,CG11586,TSS11610,3L:4259429-4262470
XLOC_007486,CG33764,TSS11611,3L:4263718-4277778
XLOC_007487,CG11583,TSS11612,3L:4277961-4282817
XLOC_007488,srw,TSS11613,3L:4282955-4283478
XLOC_007489,CG15012,TSS11614,3L:4288640-4292246
XLOC_007490,dyl,TSS11615;TSS11616,3L:4294003-4307718
XLOC_007491,CG15014;Cip4,TSS11617;TSS11618;TSS11619;TSS11620,3L:4318754-4364124
XLOC_007492,CG11342,TSS11621,3L:4364540-4367458
XLOC_007493,DopEcR,TSS11622,3L:4367648-4380387
XLOC_007494,CG32240,TSS11623,3L:4380863-4381629
XLOC_007495,CG15019,TSS11624,3L:4403486-4406059
XLOC_007496,CG11345,TSS11625,3L:4457176-4458163
XLOC_007497,CG15022,TSS11626,3L:4459192-4460317
XLOC_007498,CG15023,TSS11627,3L:4460621-4461371
XLOC_007499,CG15024,TSS11628,3L:4462973-4463823
XLOC_007500,CG32241,TSS11629,3L:4465104-4466630
XLOC_007501,CG13722,TSS11630,3L:4485158-4490963
XLOC_007502,CG13721,TSS11631,3L:4496882-4497777
XLOC_007503,CG13720,TSS11632,3L:4498855-4500500
XLOC_007504,NT1,TSS11633,3L:4501489-4508438
XLOC_007505,Tie,TSS11634;TSS11635;TSS11636,3L:4510653-4539274
XLOC_007506,CG32243,TSS11637;TSS11638,3L:4539292-4541704
XLOC_007507,CG33777,TSS11639,3L:4554536-4555236
XLOC_007508,Src64B,TSS11640;TSS11641;TSS11642;TSS11643,3L:4592300-4626589
XLOC_007509,axo,TSS11644;TSS11645,3L:4629603-4687317
XLOC_007510,CG13716,TSS11646,3L:4629603-4687317
XLOC_007511,CG32236,TSS11647,3L:4629603-4687317
XLOC_007512,CG7514,TSS11648,3L:4687586-4688774
XLOC_007513,CG18418,TSS11649,3L:4688928-4690070
XLOC_007514,CG15876,TSS11650,3L:4692782-4796358
XLOC_007515,CG13712,TSS11651,3L:4692782-4796358
XLOC_007516,CR43882,TSS11652,3L:4692782-4796358
XLOC_007517,CG12493,TSS11653,3L:4692782-4796358
XLOC_007518,CG7509,TSS11654,3L:4803076-4805274
XLOC_007519,CG18808;Dhc64C,TSS11655;TSS11656;TSS11657,3L:4806052-4829066
XLOC_007520,CG13708,TSS11658,3L:4829091-4833591
XLOC_007521,CG13707,TSS11659,3L:4837790-4840108
XLOC_007522,CG32237,TSS11660,3L:4849437-4852461
XLOC_007523,CG32235,TSS11661,3L:4859809-4860470
XLOC_007524,CR43627,TSS11662,3L:4929294-4931138
XLOC_007525,Con,TSS11663;TSS11664,3L:4936579-5079033
XLOC_007526,CG17030,TSS11665,3L:4936579-5079033
XLOC_007527,CG32232,TSS11666,3L:4936579-5079033
XLOC_007528,CG12027,TSS11667,3L:4936579-5079033
XLOC_007529,CR43884,TSS11668,3L:4936579-5079033
XLOC_007530,CR34047,TSS11669,3L:5098375-5099795
XLOC_007531,CG15213,TSS11670,3L:5125895-5126320
XLOC_007532,CG10674,TSS11671,3L:5126970-5132495
XLOC_007533,CG10673,TSS11672,3L:5126970-5132495
XLOC_007534,CG10672,TSS11673,3L:5132718-5134746
XLOC_007535,CG10671,TSS11674,3L:5135052-5139163
XLOC_007536,Gen,TSS11675,3L:5139197-5145476
XLOC_007537,shep,TSS11676;TSS11677;TSS11678;TSS11679;TSS11680;TSS11681,3L:5148863-5271069
XLOC_007538,lama,TSS11682;TSS11683;TSS11684;TSS11685,3L:5336690-5349023
XLOC_007539,tRNA:CR32421,TSS11686,3L:5349761-5349834
XLOC_007540,Klp64D,TSS11687,3L:5349963-5352456
XLOC_007541,Uev1A,TSS11688;TSS11689;TSS11690,3L:5355983-5361108
XLOC_007542,CG10635,TSS11691,3L:5355983-5361108
XLOC_007543,Ir64a,TSS11692,3L:5371885-5375921
XLOC_007544,blanks,TSS11693,3L:5490622-5492058
XLOC_007545,CG34342,TSS11694,3L:5496627-5503960
XLOC_007546,Lkr,TSS11695,3L:5505520-5522441
XLOC_007547,CG13285,TSS11696,3L:5527067-5528859
XLOC_007548,CG10625,TSS11697;TSS11698,3L:5531510-5544259
XLOC_007549,Sucb;sinu,TSS11699;TSS11700,3L:5552546-5559867
XLOC_007550,Msr-110;snmRNA:357,TSS11701;TSS11702;TSS11703;TSS11704;TSS11705;TSS11706;TSS11707,3L:5559988-5573131
XLOC_007551,spo,TSS11708,3L:5576599-5585369
XLOC_007552,CG10592,TSS11709;TSS11710,3L:5585756-5588372
XLOC_007553,CG10591,TSS11711,3L:5591656-5592792
XLOC_007554,CG10590,TSS11712,3L:5594195-5597079
XLOC_007555,Eaf6,TSS11713,3L:5597268-5601400
XLOC_007556,Sse,TSS11714,3L:5652528-5742699
XLOC_007557,DnaJ-1,TSS11715,3L:5743128-5745289
XLOC_007558,CG10576;snoRNA:684,TSS11716;TSS11717;TSS11718,3L:5746047-5758856
XLOC_007559,snoRNA:Psi18S-1397,TSS11719,3L:5746047-5758856
XLOC_007560,snoRNA:Psi28S-1837c,TSS11720,3L:5746047-5758856
XLOC_007561,snoRNA:Psi28S-1837b,TSS11721,3L:5746047-5758856
XLOC_007562,snoRNA:Psi28S-1837a,TSS11722,3L:5746047-5758856
XLOC_007563,unsRNA:CG10576-a,TSS11723,3L:5746047-5758856
XLOC_007564,Ppat-Dpck,TSS11724,3L:5758945-5761894
XLOC_007565,vito,TSS11725,3L:5769423-5770433
XLOC_007566,Myt1,TSS11726,3L:5770575-5772691
XLOC_007567,Cralbp,TSS11727;TSS11728;TSS11729,3L:5773139-5779950
XLOC_007568,Bre1,TSS11730,3L:5782925-5787292
XLOC_007569,Tektin-C,TSS11731;TSS11732,3L:5787504-5789643
XLOC_007570,S6k,TSS11733,3L:5790648-5804031
XLOC_007571,mad2,TSS11734,3L:5804072-5806193
XLOC_007572,Pole2;vn,TSS11735;TSS11736;TSS11737,3L:5806437-5890535
XLOC_007573,-,TSS11738,3L:5806437-5890535
XLOC_007574,QC,TSS11739,3L:5892627-5895556
XLOC_007575,CG32413,TSS11740,3L:5895985-5897152
XLOC_007576,CG10486,TSS11741,3L:5897306-5899799
XLOC_007577,CG10483,TSS11742,3L:5911004-5914416
XLOC_007578,Bj1,TSS11743;TSS11744,3L:5917152-5925912
XLOC_007579,CG33993,TSS11745;TSS11746,3L:5926126-5943758
XLOC_007580,CG10479,TSS11747,3L:5960644-5969107
XLOC_007581,alphaKap4,TSS11748,3L:5990307-6019417
XLOC_007582,CG10477,TSS11749,3L:6026298-6027711
XLOC_007583,Jon65Ai,TSS11750,3L:6046683-6047543
XLOC_007584,CG10472,TSS11751;TSS11752,3L:6052757-6068345
XLOC_007585,CG13295,TSS11753,3L:6052757-6068345
XLOC_007586,CG10467;CG10469,TSS11754;TSS11755,3L:6085287-6087847
XLOC_007587,l(3)mbn,TSS11756,3L:6117033-6121907
XLOC_007588,Lcp65Ag3,TSS11757,3L:6123485-6124089
XLOC_007589,Cpr65Au,TSS11758,3L:6124414-6125209
XLOC_007590,Lcp65Ag2,TSS11759,3L:6126089-6126693
XLOC_007591,Lcp65Ag1,TSS11760,3L:6127796-6128374
XLOC_007592,Lcp65Af,TSS11761,3L:6129314-6129891
XLOC_007593,Lcp65Ae,TSS11762,3L:6130682-6131218
XLOC_007594,Cpr65Av,TSS11763,3L:6132322-6133074
XLOC_007595,Cpr65Aw,TSS11764,3L:6135002-6135483
XLOC_007596,Cpr65Ax1,TSS11765,3L:6140630-6141087
XLOC_007597,Cpr65Ax2,TSS11766,3L:6143157-6143957
XLOC_007598,Acp65Aa,TSS11767,3L:6145149-6145845
XLOC_007599,CG13297,TSS11768,3L:6149691-6150477
XLOC_007600,Cpr65Ay,TSS11769,3L:6151174-6151730
XLOC_007601,CG10289,TSS11770,3L:6157919-6167022
XLOC_007602,CG10274,TSS11771,3L:6167347-6174929
XLOC_007603,D19B,TSS11772,3L:6175254-6178025
XLOC_007604,D19A,TSS11773,3L:6178288-6182223
XLOC_007605,CG13298,TSS11774,3L:6185223-6186279
XLOC_007606,LanA,TSS11775;TSS11776,3L:6186579-6211244
XLOC_007607,CG13299,TSS11777,3L:6224904-6225461
XLOC_007608,BG642312,TSS11778,3L:6225568-6226481
XLOC_007609,CG42714,TSS11779,3L:6226590-6227156
XLOC_007610,CG10226,TSS11780;TSS11781,3L:6227422-6233168
XLOC_007611,Mdr65,TSS11782,3L:6233599-6238846
XLOC_007612,Best2,TSS11783,3L:6239032-6249765
XLOC_007613,CG10163,TSS11784,3L:6250522-6251860
XLOC_007614,ImpL3,TSS11785;TSS11786;TSS11787;TSS11788;TSS11789,3L:6252264-6257154
XLOC_007615,CG13300,TSS11790,3L:6322311-6345515
XLOC_007616,CG10147,TSS11791,3L:6479266-6481524
XLOC_007617,CG10144,TSS11792,3L:6484329-6488397
XLOC_007618,jv,TSS11793,3L:6543820-6596466
XLOC_007619,ndl,TSS11794,3L:6543820-6596466
XLOC_007620,zpg,TSS11795,3L:6596783-6601839
XLOC_007621,eIF4E-4,TSS11796,3L:6657323-6658741
XLOC_007622,Gr65a,TSS11797,3L:6659737-6660916
XLOC_007623,SP1173,TSS11798;TSS11799,3L:6682413-6696621
XLOC_007624,ple,TSS11800,3L:6707137-6712625
XLOC_007625,dikar,TSS11801;TSS11802;TSS11803,3L:6721588-6736327
XLOC_007626,CG10107,TSS11804;TSS11805;TSS11806,3L:6737517-6749597
XLOC_007627,CG10103,TSS11807,3L:6737517-6749597
XLOC_007628,CG32392,TSS11808;TSS11809,3L:6749728-6756346
XLOC_007629,-,TSS11810,3L:6771365-6788336
XLOC_007630,-,TSS11811,3L:6797939-6798594
XLOC_007631,-,TSS11812,3L:6845596-6846651
XLOC_007632,-,TSS11813,3L:6867286-6869389
XLOC_007633,-,TSS11814,3L:6895494-6897209
XLOC_007634,Prat2,TSS11815;TSS11816,3L:6905098-6907976
XLOC_007635,CG10077,TSS11817;TSS11818;TSS11819,3L:6935585-6951208
XLOC_007636,CG10075,TSS11820,3L:6935585-6951208
XLOC_007637,sgl,TSS11821,3L:6951445-6957858
XLOC_007638,CG10064,TSS11822,3L:6958359-6960997
XLOC_007639,Mis12,TSS11823,3L:6961134-6962148
XLOC_007640,CG10063;G-ialpha65A,TSS11824;TSS11825,3L:6962757-6973171
XLOC_007641,CG43439,TSS11826,3L:6976572-6977686
XLOC_007642,CG17744,TSS11827,3L:6991942-7046612
XLOC_007643,CG8641,TSS11828,3L:7052029-7070562
XLOC_007644,CG32391,TSS11829,3L:7052029-7070562
XLOC_007645,CG34030,TSS11830,3L:7052029-7070562
XLOC_007646,Cpr65Ea,TSS11831,3L:7079102-7079708
XLOC_007647,Cpr65Eb,TSS11832,3L:7080812-7081887
XLOC_007648,msl-3,TSS11833,3L:7087917-7118633
XLOC_007649,CG8629,TSS11834,3L:7119004-7121364
XLOC_007650,corn,TSS11835,3L:7127615-7150173
XLOC_007651,Dscam2,TSS11836,3L:7152414-7183017
XLOC_007652,CG14829,TSS11837,3L:7229899-7231222
XLOC_007653,RpL18,TSS11838,3L:7231641-7234451
